"","X","FID","ct2010","boro_code","cdeligibil","boro_name","ntacode","boro_ct201","shape_area","ctlabel","puma","ntaname","JOIN_FIELD","TRACT_ID","TOTAL_POP","PPL_POV","POV_RATE","FAM_P_RATE","UNEMP_RATE","EMPLOYED","MED_INCOME","TRACT_AREA","CRASH_AREA","CRASH_POP","NUM_CRASH","NUM_DEVS","NUM_UNITS","PERC_CAR","PERC_PUB","PERC_BIKE","PERC_WALK","POP_PH","BIKE_LANES","DIS_2_BIKE","DIS_2_CP","LANE_AREA","Z_TOTAL_POP","Z_PPL_POV","Z_POV_RATE","Z_FAM_P_RATE","Z_UNEMP_RATE","Z_EMPLOYED","Z_MED_INCOME","Z_NUM_DEVS","Z_NUM_UNITS","Z_PERC_CAR","Z_PERC_PUB","Z_PERC_BIKE","Z_PERC_WALK","Z_POP_PH","Z_BIKE_LANES","Z_DIS_2_BIKE","Z_DIS_2_CP","Z_LANE_AREA","POP_DENS","Z_POP_DENS","NUM_BIKERS"
"783",794,793,40300,3,"E","Brooklyn","BK78",3040300,2208071.8666,403,4002,"Bushwick South",36047040300,36047040300,3985,1721,43.2000007629,44.9000015259,25.7999992371,40,26566,0.0792039966,252.512510164,0.0050188206,20,0,0,22.091974752,68.169522092,0,7.2137060415,0,0.1478772345,0.1399368229,7.3984160101,1.8670425838,0.208262799146691,1.35804770321106,2.35733968059059,2.1747812144451,2.50173574422822,-1.23346984770515,-1.11005417475204,-0.363296595291551,-0.262768299613823,-0.572466646075005,0.82347000303673,-0.485843769850008,0.044126218769181,-0.226507784551325,-0.395175336928745,-0.552411966957965,-0.46700647696941,-0.429058318671625,50313.1176590147,0.156801555873155,0
"784",796,795,52700,3,"E","Brooklyn","BK73",3052700,2045672.64233,527,4001,"North Side-South Side",36047052700,36047052700,6520,2519,39,38.4000015259,10.6999998093,56.5999984741,27829,0.0733787027,436.09383681,0.0049079755,32,0,0,8.6036189826,67.0536019119,2.6630249232,14.2710822806,0,0.1358790469,0.1502806344,5.1499959752,1.851750466,1.53494714959759,2.4796325147185,1.99406616422627,1.67363625551597,0.00110223654367786,0.142885719986071,-1.05818463069893,-0.363296595291551,-0.262768299613823,-1.28378280156869,0.76189816920652,1.22492394012981,1.06557149598813,-0.226507784551325,-0.411160214658258,-0.515693033550333,-1.11987053201584,-0.431436327387514,88854.1192484178,1.46035462512059,17362.922499264
"785",797,796,52900,3,"E","Brooklyn","BK72",3052900,1882580.923,529,4001,"Williamsburg",36047052900,36047052900,4246,2126,50.0999984741,42,5.4000000954,46.9000015259,31685,0.0675285688,562.72479414,0.0089495996,38,0,0,24.0282685512,23.851590106,0,49.2932862191,0,0,0.2861795584,5.3183827887,0,0.344856335820334,1.92727307747235,2.95414586538821,1.95119334589255,-0.876603550047057,-0.661370065161931,-0.89982440752489,-0.363296595291551,-0.262768299613823,-0.470355085207236,-1.62180914201469,-0.485843769850008,6.13448997203381,-0.226507784551325,-0.592188385171217,-0.033272840517529,-1.070976777214,-0.719393744757023,62877.0915103416,0.581746575473911,0
"786",798,797,51300,3,"E","Brooklyn","BK73",3051300,2779406.87545,513,4001,"North Side-South Side",36047051300,36047051300,4285,627,14.6000003815,10.3999996185,7.1999998093,75.4000015259,66599,0.0996979021,1093.30284511,0.0254375729,109,0,0,8.2562521411,73.1757451182,1.712915382,8.8729016787,0,0.6344483506,0.0832642716,4.9288247288,6.3637081358,0.365266864288809,-0.179563554670076,-0.116379562116969,-0.485142176160855,-0.578514823625381,1.7016502532075,0.534041990789015,-0.363296595291551,-0.262768299613823,-1.30210139061439,1.09969256606856,0.614559121585216,0.284268941812718,-0.226507784551325,0.253070886323442,-0.753590772007279,-1.18409107557224,0.270197991993917,42979.8411976815,-0.0912281954200529,7339.84241187
"787",799,798,94201,4,"E","Queens","QN10",4094201,3813338.8485,942.01,4114,"Breezy Point-Belle Harbor-Rockaway Park-Broad Channel",36081094201,36081094201,3765,515,13.6999998093,7.3000001907,8,53.4000015259,54496,0.1367852568,65.7965647204,0.0023904382,9,0,0,54.2176870748,40.2721088435,0,2.5170068027,0,0.4140585695,0.1105526793,15.6340917246,3.0270701629,0.0931264847091372,-0.336978966811471,-0.194223922404001,-0.724149727841645,-0.446030892577318,-0.122435606586446,0.0369896616719508,-0.363296595291551,-0.262768299613823,1.12170116597158,-0.715793219782146,-0.485843769850008,-0.635647835136424,-0.226507784551325,-0.0405487686749224,-0.65672113888059,1.92435125848816,-0.248667627869423,27524.8962357469,-0.613953088634017,0
"788",800,799,45600,4,"I","Queens","QN35",4045600,1696420.22215,456,4106,"Briarwood-Jamaica Hills",36081045600,36081045600,1478,185,12.5,7.0999999046,14.5,55.0999984741,60139,0.0608509458,0,0,0,0,0,38.6494252874,58.1896551724,0,2.2988505747,0,0,0.4747471691,10.0878362549,0,-1.10376783855761,-0.800792234728083,-0.298016320303456,-0.73956959478986,0.630400790593792,0.0185162295455751,0.26873933474537,-0.363296595291551,-0.262768299613823,0.300699977119835,0.272822458006979,-0.485843769850008,-0.667222550900043,-0.226507784551325,-0.592188385171217,0.63611305656013,0.313908912277326,-0.719393744757023,24288.8583007037,-0.723403985301596,0
"789",801,800,21100,2,"E","Bronx","BX26",2021100,1659664.63704,211,3708,"Highbridge",36005021100,36005021100,5721,2636,9.1000003815,43.5,21.6000003815,47.5,22780,0.0595325153,436.736123902,0.00454466,26,0,0,25,58.9770354906,0,11.6388308977,0,0.9074344448,0.0448256124,4.5693969421,15.2426693121,1.11679298943575,2.64407540061621,-0.592094794755214,2.0668421825685,1.80619546154357,-0.611622395502669,-1.26553960134357,-0.363296595291551,-0.262768299613823,-0.419110271521285,0.316266828830208,-0.485843769850008,0.684594111132264,-0.226507784551325,0.616763260798762,-0.890042076001313,-1.28845657609215,1.65092545835411,96098.7448820258,1.70538598369418,0
"790",802,801,50500,4,"I","Queens","QN21",4050500,1224020.37615,505,4110,"Middle Village",36081050500,36081050500,1460,188,12.8999996185,7.9000000954,10,58,65833,0.0439058652,0,0,0,0,0,29.6191819464,64.7390691114,0,3.9492242595,0,0,0.4410828227,6.0268373187,0,-1.11318808246614,-0.796575750474295,-0.263418881836194,-0.677890200518821,-0.114821143909284,0.258964037580805,0.502583502471766,-0.363296595291551,-0.262768299613823,-0.175515069866453,0.634191876652346,-0.485843769850008,-0.428356668046053,-0.226507784551325,-0.592188385171217,0.516609825698559,-0.865265882411199,-0.719393744757023,33252.9604723517,-0.420215629602191,0
"791",803,802,50700,4,"I","Queens","QN21",4050700,3935014.90756,507,4110,"Middle Village",36081050700,36081050700,3751,286,7.5999999046,1.2999999523,7.9000000954,57.4000015259,76680,0.1411498023,7.0846716309,0.0002665956,1,0,0,47.8647686833,47.034400949,0,3.3214709371,0,0,0.4862847762,5.8396467669,0,0.0857996283358383,-0.658837264850574,-0.721835353996298,-1.18674509292591,-0.462591364212015,0.209216367921544,0.948053767193967,-0.363296595291551,-0.262768299613823,0.786676381360048,-0.342678069383238,-0.485843769850008,-0.519214182892924,-0.226507784551325,-0.592188385171217,0.677069779987305,-0.919619597828062,-0.719393744757023,26574.6032858595,-0.646094372991571,0
"792",804,803,21301,2,"E","Bronx","BX36",2021301,643488.1025,213.01,3707,"University Heights-Morris Heights",36005021301,36005021301,1101,532,10.8000001907,52.9000015259,11.6999998093,52,20500,0.0230820519,259.942227756,0.0054495913,6,0,0,22.1967963387,56.7505720824,0,11.2128146453,0,0.3408561227,0.0504217513,4.9735950817,14.7671499812,-1.30106961375287,-0.313085556040009,-0.445055557533659,2.79157501005017,0.166707110877695,-0.23851392418118,-1.35917583288838,-0.363296595291551,-0.262768299613823,-0.566938819752886,0.193419839015533,-0.485843769850008,0.622934894691227,-0.226507784551325,-0.138074511779588,-0.870176647130248,-1.17109130075861,1.5769795779834,47699.3988563036,0.0683990487530342,0
"793",805,804,21700,2,"E","Bronx","BX36",2021700,1703467.16666,217,3707,"University Heights-Morris Heights",36005021700,36005021700,5093,2669,8,45.0999984741,18.5,42.9000015259,20923,0.0611037212,261.849846276,0.0031415669,16,0,0,17.8406466513,67.8406466513,0,8.2563510393,0,0.1644774664,0.1333894559,5.3045870866,2.6917749555,0.788131146404914,2.69045672740787,-0.687237874280201,2.19020082404381,1.29282028792986,-0.993022039669921,-1.34180384782546,-0.363296595291551,-0.262768299613823,-0.796662864801131,0.805324024187417,-0.485843769850008,0.195032840824886,-0.226507784551325,-0.373059273565719,-0.575654108683801,-1.07498257589726,-0.300807883131699,83350.0791765199,1.27419422364944,0
"794",806,805,22800,2,"E","Bronx","BX49",2022800,1851825.77254,228,3704,"Pelham Parkway",36005022800,36005022800,6156,1090,8.6999998093,20.5,12.3999996185,57.9000015259,44601,0.0664253752,150.544877906,0.0016244314,10,0,0,27.3513920241,51.6930022573,1.0534236268,11.9638826185,0,0,0.2061528134,7.2546944491,0,1.34444888389182,0.471180515164443,-0.626692315711497,0.293560020203908,0.282630491314097,0.250672864735043,-0.369383369528029,-0.363296595291551,-0.262768299613823,-0.295108268368625,-0.0856358268008488,0.190891588485924,0.731640284357881,-0.226507784551325,-0.592188385171217,-0.31735542656278,-0.508738288488442,-0.719393744757023,92675.4268450109,1.58960080556876,6484.8758465808
"795",807,806,23000,2,"E","Bronx","BX37",2023000,1717988.92935,230,3704,"Van Nest-Morris Park-Westchester Square",36005023000,36005023000,3340,776,10.1000003815,16.1000003815,17,55.5,52292,0.0616246198,162.272806342,0.002994012,10,0,0,25.748502994,67.0658682635,0,4.4161676647,0,0.1013878613,0.1714937573,6.9639057047,1.6452492776,-0.129295940908864,0.0298551632680308,-0.505601116093715,-0.0456765379655299,1.04441297642883,0.0516815535133113,-0.0535253621547046,-0.363296595291551,-0.262768299613823,-0.379637538063626,0.762574975465504,-0.485843769850008,-0.360773883763193,-0.226507784551325,-0.457111936946876,-0.440389723244163,-0.593173365513224,-0.463548401874443,54199.1173469276,0.288235784652156,0
"796",808,807,27700,2,"E","Bronx","BX28",2027700,1831494.46582,277,3701,"Van Cortlandt Village",36005027700,36005027700,5591,2129,11.8999996185,34.7999992371,13.3999996185,53.9000015259,30855,0.065696087,319.653741284,0.0037560365,21,1,342,16.7498865184,61.1892873355,0,17.4307762143,14.1835092112,0,0.3189971598,7.4251008968,0,1.04875789454083,1.93148956172614,-0.349912560497693,1.39607887102898,0.448235365648114,-0.0809791097729477,-0.933911281289011,0.979756566042175,0.732823720081948,-0.854184724215633,0.438329683695465,-0.485843769850008,1.52288797405177,0.387969439715826,-0.592188385171217,0.0832245763587196,-0.459258101190419,-0.719393744757023,85104.00322625,1.33351632177782,0
"797",809,808,27300,2,"E","Bronx","BX28",2027300,2120762.72019,273,3701,"Van Cortlandt Village",36005027300,36005027300,8429,2426,6.4000000954,29.1000003815,20.3999996185,52.5,36656,0.0760721994,105.163253644,0.0009491043,8,0,0,24.0763173834,65.7480314961,0,6.6929133858,0,0,0.2508005815,7.1037240126,0,2.53401635078527,2.34892150285109,-0.825627751887103,0.956613379892718,1.60746948598623,-0.197057427367681,-0.695672781643626,-0.363296595291551,-0.262768299613823,-0.467821202562028,0.68986222422695,-0.485843769850008,-0.0312504057088869,-0.226507784551325,-0.592188385171217,-0.158862744859973,-0.55257492480889,-0.719393744757023,110802.633110145,2.20270825969092,0
"798",810,809,42000,2,"E","Bronx","BX44",2042000,1615128.62327,420,3702,"Williamsbridge-Olinville",36005042000,36005042000,3397,889,7.4000000954,20.7999992371,11,45.0999984741,24670,0.0579349993,241.65012813,0.0041212835,14,0,0,27.6283618582,64.6291768541,0,7.0904645477,0,0,0.1449463583,9.4277552064,0,-0.0994651685318613,0.188676070160689,-0.739134073225604,0.3166897287201,0.0507837304247325,-0.8106137067244,-1.18792009361563,-0.363296595291551,-0.262768299613823,-0.280502105768237,0.628128478995091,-0.485843769850008,0.0262889322855753,-0.226507784551325,-0.592188385171217,-0.534628889921442,0.122244017242634,-0.719393744757023,58634.6775014115,0.43825752292475,0
"799",811,810,40800,2,"E","Bronx","BX44",2040800,1324406.3301,408,3702,"Williamsbridge-Olinville",36005040800,36005040800,4191,1233,10.5,30.5,20.2000007629,55.7000007629,30428,0.0475067302,147.347543533,0.0016702458,7,0,0,24.7823563552,61.230412072,0,3.7724898433,0,0,0.1102502248,9.1883817804,0,0.316072257210945,0.672166264594975,-0.471003677626454,1.06455226471025,1.57434870063765,0.0682642154930333,-0.95144754044236,-0.363296595291551,-0.262768299613823,-0.430587833600273,0.440598775595804,-0.485843769850008,-0.453936221782947,-0.226507784551325,-0.592188385171217,-0.657794805646882,0.0527381850836226,-0.719393744757023,88219.0793253121,1.438875986613,0
"800",812,811,21302,2,"E","Bronx","BX26",2021302,1869241.53271,213.02,3708,"Highbridge",36005021302,36005021302,6250,2374,8.3000001907,37.7000007629,13.6999998093,48.2999992371,30075,0.0670518242,223.707560136,0.0024,15,0,0,22.531769306,59.8729227761,0,13.4897360704,0,0.6320633356,0.0606119102,4.8058707279,9.4264897777,1.39364349096968,2.27583577578544,-0.661289754187407,1.61966673957382,0.497916859545729,-0.545292063855394,-0.965944728922764,-0.363296595291551,-0.262768299613823,-0.549273828751188,0.365698162770652,-0.485843769850008,0.952483803162576,-0.226507784551325,0.249893391986043,-0.834003156723709,-1.21979269998662,0.746477440959515,93211.4834244883,1.60773157982607,0
"801",813,812,25500,3,"E","Brooklyn","BK75",3025500,1492168.74577,255,4003,"Bedford",36047025500,36047025500,5302,2419,46.0999984741,43.9000015259,18.7000007629,45.5999984741,22560,0.0535244029,448.393605272,0.0045265937,24,1,1714,5.8928571429,78.8095238095,1.5476190476,13.2738095238,80.5167861184,0,0.1905636834,5.9187348625,0,0.89751064512059,2.33908303959225,2.60817115074221,2.09768198999446,1.32594138913662,-0.769157209910902,-1.27457467631719,0.979756566042175,4.72683614997259,-1.42673637747072,1.4105410403616,0.508370242537947,0.921231799049657,3.26174963497908,-0.592188385171217,-0.372694430599438,-0.896655127667747,-0.719393744757023,99057.6206876285,1.80546256392959,8205.4761903752
"802",814,813,25700,3,"E","Brooklyn","BK75",3025700,1949087.30441,257,4003,"Bedford",36047025700,36047025700,1997,592,30.7000007629,34.0999984741,16.5,63,57721,0.0699141666,429.097584594,0.0150225338,30,0,0,28.5986653956,61.7731172545,4.0038131554,4.385128694,0,0.5691288392,0.0622821809,5.8926113802,8.1403936742,-0.832150805861747,-0.228755870964262,1.27616869732186,1.34210935508683,0.961610539261825,0.673529005715793,0.169435647080736,-0.363296595291551,-0.262768299613823,-0.229332593806588,0.470542990165604,2.08626669121919,-0.365266291275152,-0.226507784551325,0.166047375949214,-0.828073953682255,-0.904240490865718,0.546482398834412,28563.5958649903,-0.578821669265337,7995.6148713338
"803",816,815,157101,4,"I","Queens","QN43",4157101,13381456.2991,1571.01,4105,"Bellerose",36081157101,36081157101,7620,809,10.6000003815,9.3000001907,8.8000001907,58,78652,0.4799956176,35.4169900209,0.0022309711,17,0,0,71.2475359054,24.1622078288,0,1.6896648831,0,0.7799875523,0.1403681424,13.2572270653,1.6249889032,2.11062872178536,0.076236490059692,-0.462354276762965,-0.569951278940376,-0.313546961529255,0.258964037580805,1.02904089377571,-0.363296595291551,-0.262768299613823,2.01977998342851,-1.6046705480955,-0.485843769850008,-0.755392690418286,-0.226507784551325,0.446969033409044,-0.550880849342577,1.23419129029691,-0.466699001911697,15875.1449400733,-1.00797681482644,0
"804",817,816,7600,2,"E","Bronx","BX08",2007600,2339929.44454,76,3709,"West Farms-Bronx River",36005007600,36005007600,5853,1640,6.5999999046,27.1000003815,8.8000001907,60.2000007629,41983,0.0839337553,297.853943288,0.0042713139,25,0,0,34.5683878597,53.2124556563,0,6.543161214,0,0,0.3287481286,6.2204765206,0,1.18587477809828,1.2442026283588,-0.808329032657797,0.802414930991449,-0.313546961529255,0.441372686814522,-0.476900761714138,-0.363296595291551,-0.262768299613823,0.0854841344236473,-0.00179870846180018,-0.485843769850008,-0.0529246998737531,-0.226507784551325,-0.592188385171217,0.117839009735343,-0.809039700200538,-0.719393744757023,69733.5652274812,0.813649665419792,0
"805",818,817,26701,2,"E","Bronx","BX28",2026701,742841.584935,267.01,3701,"Van Cortlandt Village",36005026701,36005026701,3439,902,10.3999996185,27.5,12.8999996185,60.7000007629,36964,0.0266429838,300.266669538,0.0023262576,8,0,0,10.8540925267,74.0806642942,0,9.6085409253,0,0.4794378689,0.0595846082,6.8784594848,17.9949015179,-0.0774845994119647,0.206947501927101,-0.479653078489942,0.833254591358349,0.365432928481105,0.482829183628021,-0.683023676680555,-0.363296595291551,-0.262768299613823,-1.16510279217414,1.14962224215834,-0.485843769850008,0.390741263638697,-0.226507784551325,0.046554395718859,-0.837649920175221,-0.617984016880144,2.07891275606777,129077.134371113,2.82079759897398,0
"806",819,818,63301,4,"I","Queens","QN19",4063301,1450127.28011,633.01,4110,"Glendale",36081063301,36081063301,1359,99,7.3000001907,4.6999998093,13.1000003815,51.9000015259,67125,0.0520163668,96.1235915817,0.0036791759,5,0,0,67.9509632224,25.7443082312,0,3.6777583187,0,0.57555394,0.0485590215,7.1949434496,11.0648623732,-1.16604611773065,-0.921664783336654,-0.747783432848906,-0.924607740818939,0.398554029704427,-0.246805097026943,0.555644033680495,-0.363296595291551,-0.262768299613823,1.84593333767968,-1.51737682869117,-0.485843769850008,-0.467647134327233,-0.226507784551325,0.174607373018088,-0.876789050254822,-0.526087929223333,1.00125342182278,26126.3922031556,-0.661253992836274,0
"807",820,819,63302,4,"I","Queens","QN19",4063302,1493062.63885,633.02,4110,"Glendale",36081063302,36081063302,1513,40,2.5999999046,1.3999999762,6.8000001907,56.2000007629,67431,0.0535564671,0,0,0,0,0,57.4858757062,38.5593220339,1.6949152542,2.2598870057,0,0.9459170899,0.0450242243,7.2601708644,17.6620516959,-1.08545069762436,-1.00458897366114,-1.15430374730379,-1.17903516863817,-0.644756710197289,0.109720712306532,0.568211001598352,-0.363296595291551,-0.262768299613823,1.29405096252644,-0.810297671541247,0.602995565740329,-0.672861920573739,-0.226507784551325,0.668032702246048,-0.889337034428382,-0.507148125331923,2.02715277173141,28250.5565046877,-0.589409443378343,2564.4067796046
"808",821,820,24400,2,"I","Bronx","BX37",2024400,1892754.12975,244,3704,"Van Nest-Morris Park-Westchester Square",36005024400,36005024400,2588,354,8.5,12.6000003815,9.3000001907,62.5999984741,62452,0.0678934839,147.289539855,0.0038639876,10,0,0,52.1303258145,40.0167084378,0,6.5998329156,0,0,0.4696517544,7.1732534592,0,-0.522852797531774,-0.563263621764727,-0.643991034949452,-0.315523823542751,-0.230744524362247,0.640363681748057,0.363730827536229,-0.363296595291551,-0.262768299613823,1.01162297614718,-0.729885151822052,-0.485843769850008,-0.044722353847397,-0.226507784551325,-0.592188385171217,0.618025121271134,-0.532385958446815,-0.719393744757023,38118.5329038624,-0.255649800610207,0
"809",822,821,85500,4,"E","Queens","QN22",4085500,1405499.85981,855,4103,"Flushing",36081085500,36081085500,6525,1214,18.6000003815,15.5,7.1999998093,58.7999992371,48497,0.050415572,476.043394042,0.0036781609,24,0,0,25.1896333755,59.1024020228,0,11.5676359039,0,0,0.2576102047,7.6106974353,0,1.53756388401663,0.645461864320988,0.229595152529027,-0.0919361020492646,-0.578514823625381,0.325294369228081,-0.209380405449694,-0.363296595291551,-0.262768299613823,-0.409109847012912,0.323184032610675,-0.485843769850008,0.6742897447906,-0.226507784551325,-0.592188385171217,-0.134689634124934,-0.405367232559603,-0.719393744757023,129424.297715,2.8325395315598,0
"810",823,822,86300,4,"E","Queens","QN51",4086300,1551084.28139,863,4103,"Murray Hill",36081086300,36081086300,6903,1805,26.2000007629,19.7999992371,7.5,54.5,32094,0.0556377154,107.840517053,0.0008691873,6,0,0,26.0491606715,52.5479616307,0,16.1570743405,0,0,0.477450069,7.7784156851,0,1.73538900609569,1.4761092623171,0.886947143345109,0.239590504269465,-0.528833329744327,-0.0312314401136863,-0.883027381778473,-0.363296595291551,-0.262768299613823,-0.363782183494455,-0.0384627248090485,-0.485843769850008,1.33853946838901,-0.226507784551325,-0.592188385171217,0.645707933790404,-0.356667605723824,-0.719393744757023,124070.514944257,2.65146120782457,0
"811",824,823,86500,4,"E","Queens","QN22",4086500,1685034.01512,865,4103,"Flushing",36081086500,36081086500,4310,1259,29.2000007629,18.1000003815,10,56.5999984741,36657,0.0604425202,810.687572716,0.0113689095,49,0,0,41.7842512517,43.1497496586,0,11.2426035503,0,0,0.4013107904,7.4917704163,0,0.378350536383985,0.708709128127799,1.14642817932961,0.108521910935739,-0.114821143909284,0.142885719986071,-0.695631713121019,-0.363296595291551,-0.262768299613823,0.466016817155028,-0.557016969249165,-0.485843769850008,0.627246374665498,-0.226507784551325,-0.592188385171217,0.37542525311524,-0.439899559559783,-0.719393744757023,71307.4171252045,0.866881272986062,0
"812",825,824,116300,4,"E","Queens","QN51",4116300,2707156.43829,1163,4103,"Murray Hill",36081116300,36081116300,9076,2154,25.7999992371,20,11.8999996185,51.7999992371,38378,0.0971062639,319.237902452,0.0034156016,31,0,0,30.6167946495,44.6866485014,0,21.3524894724,0,0,0.6356956672,7.7853257259,0,2.87262178460844,1.9666269305077,0.852349539908455,0.255010407978591,0.199828054147088,-0.255096586160902,-0.624952785713726,-0.363296595291551,-0.262768299613823,-0.122905393433495,-0.472217283886145,-0.485843769850008,2.09049487927807,-0.226507784551325,-0.592188385171217,1.20745536918758,-0.354661166896915,-0.719393744757023,93464.6194332681,1.61629327276538,0
"813",826,825,104700,4,"I","Queens","QN51",4104700,9061045.31462,1047,4103,"Murray Hill",36081104700,36081104700,6740,346,5.0999999046,7.5999999046,7.6999998093,52.2000007629,53291,0.325021578,61.5343760348,0.0029673591,20,0,0,67.2439204127,29.513633014,0,1.5106853353,0,0,1.1681058511,7.6360146734,0,1.65008346403514,-0.574507579774827,-0.938069550650046,-0.701019982564543,-0.495712386458373,-0.221931262201458,-0.0124979080699366,-0.363296595291551,-0.262768299613823,1.80864703075217,-1.3094011658101,-0.485843769850008,-0.781297191981661,-0.226507784551325,-0.592188385171217,3.09742930076682,-0.398015975022317,-0.719393744757023,20737.0847236487,-0.843533851073297,0
"814",827,826,115900,4,"I","Queens","QN51",4115900,3326142.86983,1159,4103,"Murray Hill",36081115900,36081115900,4378,860,19.6000003815,11.3999996185,7.6999998093,58,61061,0.1193094358,75.4341007478,0.0020557332,9,0,0,48.287037037,40.5555555556,0,9.7685185185,0,0,0.8650988805,7.6564350069,0,0.413938124482866,0.147916722374077,0.316088831190526,-0.40804295171022,-0.495712386458373,0.258964037580805,0.30660451258937,-0.363296595291551,-0.262768299613823,0.808944944487805,-0.700153809214648,-0.485843769850008,0.413895528268896,-0.226507784551325,-0.592188385171217,2.02180134916408,-0.392086610612076,-0.719393744757023,36694.4992292051,-0.303814181159714,0
"815",828,827,36300,2,"E","Bronx","BX17",2036300,2382766.1194,363,3705,"East Tremont",36005036300,36005036300,7855,3440,8.6999998093,44.4000015259,21.2000007629,46,19396,0.0854703158,526.498581426,0.0057288351,45,0,0,21.5384615385,66.1538461538,0,9.3885601578,0,0.4656306126,0.1125048764,6.0986337186,5.4478634886,2.23361523948002,3.77409318063122,-0.626692315711497,2.13623160221978,1.73995357497166,-0.735991885943166,-1.40451548184693,-0.363296595291551,-0.262768299613823,-0.601656481943287,0.71225338903905,-0.485843769850008,0.358902474203471,-0.226507784551325,0.0281593421413045,-0.649791140657645,-0.844418670569603,0.127779094760384,91903.2523336014,1.56348393229531,0
"816",829,828,22500,2,"E","Bronx","BX14",2022500,1925146.55618,225,3708,"East Concourse-Concourse Village",36005022500,36005022500,8071,2481,11.3999996185,28.7999992371,13.6999998093,52.2999992371,31309,0.0690554069,217.216879359,0.0018585058,15,0,0,14.3521594684,71.2956810631,0.8637873754,7.9734219269,0,0.3846247696,0.096161619,4.8989474064,5.5697994785,2.34665816638234,2.42622371417052,-0.393159399828443,0.933483524325176,0.497916859545729,-0.213640089347403,-0.915266172025263,-0.363296595291551,-0.262768299613823,-0.980630231458143,0.995958451698123,0.0690663765960952,0.154083259017471,-0.226507784551325,-0.0797626656568677,-0.707807180502764,-1.19276642517473,0.146740814160863,116877.162300813,2.40816403001801,6971.6279068534
"817",830,829,22703,2,"E","Bronx","BX41",2022703,456337.460973,227.03,3707,"Mount Hope",36005022703,36005022703,1871,452,10.5,22.6000003815,10.6000003815,55.7999992371,45465,0.0163689195,427.639709798,0.0037413148,7,0,0,15.523465704,60.4091456077,0,23.4657039711,0,0.1522634306,0.0473123548,5.1342191466,9.3019841827,-0.898092513221436,-0.425525136141006,-0.471003677626454,0.455468420963594,-0.0154581561306148,0.076555388347088,-0.333900165995257,-0.363296595291551,-0.262768299613823,-0.918860727253418,0.395284708181347,-0.485843769850008,2.39634976023069,-0.226507784551325,-0.389331720318169,-0.881214524514365,-1.12445158188005,0.727116133784203,114301.985540341,2.3210651111645,0
"818",831,830,20900,2,"E","Bronx","BX63",2020900,1424317.77927,209,3708,"West Concourse",36005020900,36005020900,4519,1379,9.1000003815,27.7999992371,12.3000001907,58.2999992371,32025,0.0510871631,567.657279109,0.006417349,29,0,0,15.4228855721,65.1243781095,1.4427860697,5.1741293532,0,0.4236678419,0.0670598213,4.9507351889,8.293039117,0.487730035099661,0.877368498279294,-0.592094794755214,0.856384299874541,0.266070098639804,0.283837872414582,-0.885861109838382,-0.363296595291551,-0.262768299613823,-0.92416487803097,0.655451624461703,0.441023943233756,-0.251070736190894,-0.226507784551325,-0.0277465814192751,-0.811114068083681,-1.17772902951021,0.570219607647899,88456.6635879611,1.44691168060145,6519.9502489743
"819",832,831,22702,2,"E","Bronx","BX41",2022702,557878.279801,227.02,3707,"Mount Hope",36005022702,36005022702,1525,419,9.6999998093,19.5,17.7000007629,53,30905,0.0200112098,399.775929509,0.0052459016,8,0,0,20.4747774481,65.1335311573,0,2.9673590505,0,0.1472830167,0.0668246475,5.0828395079,7.3600256112,-1.07917053501868,-0.471906462932667,-0.540198637049998,0.216460795753273,1.1603365148026,-0.155600930554183,-0.931857855158642,-0.363296595291551,-0.262768299613823,-0.657750470771755,0.655956651566895,-0.485843769850008,-0.570466362445249,-0.226507784551325,-0.395966998069107,-0.811948898755279,-1.13937046658479,0.425130858146248,76207.2865779459,1.03260711301688,0
"820",833,832,17009,5,"I","Staten Island","SI48",5017009,11566024.4535,170.09,3901,"Arden Heights",36085017009,36085017009,4165,241,5.8000001907,4.4000000954,4.5,52,90737,0.4148757002,2.4103604998,0.000240096,1,0,0,79.5604395604,15.7142857143,0,0.7692307692,0,0,1.0345355311,20.2843998108,0,0.302465238231962,-0.722084528657385,-0.877523950841155,-0.947737486096041,-1.02564795274638,-0.23851392418118,1.52535398948584,-0.363296595291551,-0.262768299613823,2.45816571182682,-2.07079175095603,-0.485843769850008,-0.888611190719506,-0.226507784551325,-0.592188385171217,2.62327529232262,3.2746412164349,-0.719393744757023,10039.151480774,-1.20536471011324,0
"821",834,833,35700,4,"I","Queens","QN27",4035700,6503535.12191,357,4102,"East Elmhurst",36081035700,36081035700,3930,783,21,12.1999998093,8.3000001907,45.2000007629,44314,0.233283156,30.0064527556,0.0017811705,7,0,0,41.9053964024,42.838107928,5.2631578947,8.327781479,0,0,0.4588211871,5.0471762687,0,0.179478720537302,0.0396936265268681,0.437179948319287,-0.346363557439181,-0.396349398696263,-0.802322217590441,-0.381170035516346,-0.363296595291551,-0.262768299613823,0.472405475960138,-0.574212063659361,2.89528890387597,0.205371284293013,-0.226507784551325,-0.592188385171217,0.579578279944261,-1.14972584796318,-0.719393744757023,16846.4799061618,-0.975123836852453,20684.210526171
